input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
"the staff at the new store are rude , rude , rude !",negative,140812,"great selection , reasonable prices , friendly staff .",positive,199531,3.189298391342163
"the staff at the new store are rude , rude , rude !",negative,140812,all the staff was nice .,positive,378521,3.4538869857788086
"the staff at the new store are rude , rude , rude !",negative,140812,the staff is consistently friendly and helpful .,positive,347012,3.365633249282837
"the staff at the new store are rude , rude , rude !",negative,140812,"they are quick , efficient , and provide great customer service .",positive,222134,3.0636632442474365
"the staff at the new store are rude , rude , rude !",negative,140812,very friendly staff .,positive,162443,3.424269914627075
"the staff at the new store are rude , rude , rude !",negative,140812,grounds are pleasant and clean .,positive,325683,3.0515494346618652
"the staff at the new store are rude , rude , rude !",negative,140812,staff is always helpful and very polite .,positive,191574,3.496062755584717
"the staff at the new store are rude , rude , rude !",negative,140812,the staff is amazing and very helpful .,positive,263293,3.1835286617279053
"the staff at the new store are rude , rude , rude !",negative,140812,"plus , they are always super nice .",positive,299863,3.085543632507324
"the staff at the new store are rude , rude , rude !",negative,140812,"nice clean store , friendly people .",positive,222116,3.410163164138794
"the staff at the new store are rude , rude , rude !",negative,140812,friendly and helpful service .,positive,236358,3.072005033493042
"the staff at the new store are rude , rude , rude !",negative,140812,all staff members are very welcoming and helpful .,positive,237233,3.391639471054077
"the staff at the new store are rude , rude , rude !",negative,140812,"awesome food , huge portions , decent prices , friendly staff .",positive,332651,3.03216814994812
"the staff at the new store are rude , rude , rude !",negative,140812,the staff is also very friendly & accommodating .,positive,180323,3.3874218463897705
"the staff at the new store are rude , rude , rude !",negative,140812,"long story short , i would absolutely recommend this store !",positive,342495,3.055166244506836
"the staff at the new store are rude , rude , rude !",negative,140812,"people are cool , too !",positive,293957,3.0500731468200684
"the staff at the new store are rude , rude , rude !",negative,140812,manager is very nice and friendly .,positive,211381,3.0210299491882324
"the staff at the new store are rude , rude , rude !",negative,140812,the staff is friendly and ready to please .,positive,359497,3.010852336883545
"the staff at the new store are rude , rude , rude !",negative,140812,this place has super good food and the staff is very friendly .,positive,330398,3.0532262325286865
"the staff at the new store are rude , rude , rude !",negative,140812,all of the staff were friendly and professional .,positive,281516,3.2048075199127197
"the staff at the new store are rude , rude , rude !",negative,140812,"amazing staff , amazing food !",positive,267320,3.3043034076690674
"the staff at the new store are rude , rude , rude !",negative,140812,owner is a delightful person .,positive,367583,3.150197744369507
"the staff at the new store are rude , rude , rude !",negative,140812,he and his staff are true professionals .,positive,370411,3.022163152694702
"the staff at the new store are rude , rude , rude !",negative,140812,all cashiers are friendly and efficient .,positive,182073,3.012108564376831
"the staff at the new store are rude , rude , rude !",negative,140812,the whole staff was friendly and a refreshing change from my previous practice !,positive,260129,3.060572624206543
"the staff at the new store are rude , rude , rude !",negative,140812,well stocked and friendly staff .,positive,361242,3.326237201690674
"the staff at the new store are rude , rude , rude !",negative,140812,"experienced , professional , friendly and knowledgeable staff .",positive,303836,3.4618756771087646
"the staff at the new store are rude , rude , rude !",negative,140812,the entire staff is friendly and knowledgeable .,positive,257118,3.252556562423706
"the staff at the new store are rude , rude , rude !",negative,140812,affordable and very friendly staff .,positive,167727,3.375359296798706
"the staff at the new store are rude , rude , rude !",negative,140812,"nice staff , pretty organized store , good selection of products .",positive,277885,3.462028980255127
"the staff at the new store are rude , rude , rude !",negative,140812,the staff is very friendly and the store has a great eclectic vibe .,positive,350769,3.4894158840179443
"the staff at the new store are rude , rude , rude !",negative,140812,"nice owners , as well .",positive,379238,3.257985830307007
"the staff at the new store are rude , rude , rude !",negative,140812,the staff is amazing and always makes you feel at home .,positive,253075,3.1217896938323975
"the staff at the new store are rude , rude , rude !",negative,140812,"wait staff is attentive , efficient and genuinely kind .",positive,340361,3.042943000793457
"the staff at the new store are rude , rude , rude !",negative,140812,"great food , beautiful decor , extremely friendly staff .",positive,322206,3.1239583492279053
"the staff at the new store are rude , rude , rude !",negative,140812,great store with very knowledgeable staff .,positive,246054,3.5884578227996826
"the staff at the new store are rude , rude , rude !",negative,140812,nice size store with friendly service and a good selection of sizes .,positive,184057,3.229334592819214
"the staff at the new store are rude , rude , rude !",negative,140812,they have a wide selection of tasty treats .,positive,382424,3.01548433303833
"the staff at the new store are rude , rude , rude !",negative,140812,the staff has always been very helpful and friendly .,positive,260026,3.1985743045806885
