input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
the food was decent but the customer service was terrible .,negative,118279,great food and excellent service .,positive,259740,3.0892205238342285
the food was decent but the customer service was terrible .,negative,118279,food 's decent but staff is really great .,positive,243006,3.149395227432251
the food was decent but the customer service was terrible .,negative,118279,food and service were excellent .,positive,161335,3.139735460281372
the food was decent but the customer service was terrible .,negative,118279,"amazing food , customer service and atmosphere .",positive,255244,3.077526330947876
the food was decent but the customer service was terrible .,negative,118279,the service is great and the food is very good .,positive,237338,3.045019626617432
the food was decent but the customer service was terrible .,negative,118279,good food but the service was ok .,positive,316118,3.2882180213928223
the food was decent but the customer service was terrible .,negative,118279,"food was very good , and service was excellent .",positive,167692,3.239271640777588
the food was decent but the customer service was terrible .,negative,118279,"great food , sandwiches , and customer service .",positive,206030,3.1378133296966557
the food was decent but the customer service was terrible .,negative,118279,great customer service and pretty good food too !,positive,286252,3.021660089492798
the food was decent but the customer service was terrible .,negative,118279,"service was excellent , food was good there .",positive,260968,3.3225996494293213
the food was decent but the customer service was terrible .,negative,118279,excellent service and fresh foods !,positive,176583,3.027015447616577
the food was decent but the customer service was terrible .,negative,118279,food was good and server was attentive .,positive,253478,3.0146849155426025
the food was decent but the customer service was terrible .,negative,118279,service and food are excellent .,positive,254642,3.0567359924316406
the food was decent but the customer service was terrible .,negative,118279,the food was outstanding and the service was over the top .,positive,246494,3.2604572772979736
the food was decent but the customer service was terrible .,negative,118279,the service was excellent and the food was amazing !,positive,333894,3.236585855484009
the food was decent but the customer service was terrible .,negative,118279,service and food were great .,positive,172271,3.0403170585632324
the food was decent but the customer service was terrible .,negative,118279,food was excellent but the service was outstanding !,positive,378574,3.592362403869629
the food was decent but the customer service was terrible .,negative,118279,have to say the service and food were very good .,positive,204678,3.060356378555298
the food was decent but the customer service was terrible .,negative,118279,"good food , great service & decent prices !",positive,331234,3.071150064468384
the food was decent but the customer service was terrible .,negative,118279,awesome service and incredible food .,positive,209438,3.0182809829711914
i try to avoid this place .,negative,129063,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0402777194976807
"_num_ instructors , both .",negative,73508,"clean , clean , and clean !",positive,168879,3.075702428817749
"_num_ instructors , both .",negative,73508,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.1432838439941406
that 's the only reason i 'm giving this place _num_ stars .,negative,12944,i give this restaurant a solid _num_ stars !,positive,203077,3.259063005447388
that 's the only reason i 'm giving this place _num_ stars .,negative,12944,this place deserves _num_ stars !,positive,281498,3.10504412651062
the cashier amanda is rude !,negative,33554,the cashier was nice and not rude .,positive,243885,3.7850217819213863
some of the worst service i 've ever seen .,negative,69769,the best service i 've received in a long time .,positive,365019,3.760495901107788
some of the worst service i 've ever seen .,negative,69769,the service is the best ever !,positive,327836,3.738954782485962
some of the worst service i 've ever seen .,negative,69769,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.186342000961304
some of the worst service i 've ever seen .,negative,69769,the best customer service ever !,positive,237051,3.654041767120361
some of the worst service i 've ever seen .,negative,69769,the service today was the best i 've had .,positive,233728,3.702855348587036
some of the worst service i 've ever seen .,negative,69769,"best donut i 've ever had , fresh and amazing , beautiful donuts .",positive,321679,3.1526193618774414
some of the worst service i 've ever seen .,negative,69769,"our waitress , jasmine , was probably the best waitress we have ever had .",positive,247780,3.1014907360076904
that turned me off big time .,negative,82467,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.027618169784546
